[train: 1, 1700 / 1875] FPS: 6.9 (6.7)  ,  DataTime: 0.016 (0.016)  ,  ForwardTime: 1.133  ,  TotalTime: 1.165  ,  Loss/total: 1.53487  ,  Loss/giou: 0.24216  ,  Loss/l1: 0.02983  ,  Loss/location: 0.90141  ,  IoU: 0.77585
[train: 1, 1750 / 1875] FPS: 6.9 (6.7)  ,  DataTime: 0.016 (0.016)  ,  ForwardTime: 1.134  ,  TotalTime: 1.166  ,  Loss/total: 1.50499  ,  Loss/giou: 0.23877  ,  Loss/l1: 0.02923  ,  Loss/location: 0.88129  ,  IoU: 0.77881
[train: 1, 1800 / 1875] FPS: 6.9 (6.7)  ,  DataTime: 0.016 (0.016)  ,  ForwardTime: 1.135  ,  TotalTime: 1.167  ,  Loss/total: 1.47674  ,  Loss/giou: 0.23543  ,  Loss/l1: 0.02866  ,  Loss/location: 0.86258  ,  IoU: 0.78173
[train: 1, 1850 / 1875] FPS: 6.9 (7.3)  ,  DataTime: 0.016 (0.016)  ,  ForwardTime: 1.135  ,  TotalTime: 1.167  ,  Loss/total: 1.45019  ,  Loss/giou: 0.23245  ,  Loss/l1: 0.02813  ,  Loss/location: 0.84465  ,  IoU: 0.78431
[train: 1, 1875 / 1875] FPS: 6.9 (6.7)  ,  DataTime: 0.016 (0.016)  ,  ForwardTime: 1.135  ,  TotalTime: 1.168  ,  Loss/total: 1.43721  ,  Loss/giou: 0.23101  ,  Loss/l1: 0.02787  ,  Loss/location: 0.83587  ,  IoU: 0.78556
[train: 2, 50 / 1875] FPS: 6.5 (6.7)  ,  DataTime: 0.055 (0.016)  ,  ForwardTime: 1.162  ,  TotalTime: 1.233  ,  Loss/total: 0.47438  ,  Loss/giou: 0.11734  ,  Loss/l1: 0.00834  ,  Loss/location: 0.19799  ,  IoU: 0.88462
[train: 2, 100 / 1875] FPS: 6.6 (6.8)  ,  DataTime: 0.035 (0.016)  ,  ForwardTime: 1.159  ,  TotalTime: 1.210  ,  Loss/total: 0.47236  ,  Loss/giou: 0.11750  ,  Loss/l1: 0.00845  ,  Loss/location: 0.19512  ,  IoU: 0.88486
[train: 2, 150 / 1875] FPS: 6.6 (6.8)  ,  DataTime: 0.028 (0.016)  ,  ForwardTime: 1.159  ,  TotalTime: 1.203  ,  Loss/total: 0.47393  ,  Loss/giou: 0.11785  ,  Loss/l1: 0.00843  ,  Loss/location: 0.19608  ,  IoU: 0.88454
[train: 2, 200 / 1875] FPS: 6.7 (6.7)  ,  DataTime: 0.025 (0.016)  ,  ForwardTime: 1.158  ,  TotalTime: 1.199  ,  Loss/total: 0.47313  ,  Loss/giou: 0.11753  ,  Loss/l1: 0.00840  ,  Loss/location: 0.19608  ,  IoU: 0.88490
[train: 2, 250 / 1875] FPS: 6.7 (6.7)  ,  DataTime: 0.023 (0.016)  ,  ForwardTime: 1.158  ,  TotalTime: 1.197  ,  Loss/total: 0.47110  ,  Loss/giou: 0.11788  ,  Loss/l1: 0.00839  ,  Loss/location: 0.19339  ,  IoU: 0.88457
[train: 2, 300 / 1875] FPS: 6.7 (6.7)  ,  DataTime: 0.022 (0.016)  ,  ForwardTime: 1.158  ,  TotalTime: 1.196  ,  Loss/total: 0.47301  ,  Loss/giou: 0.11895  ,  Loss/l1: 0.00847  ,  Loss/location: 0.19274  ,  IoU: 0.88359
[train: 2, 350 / 1875] FPS: 6.7 (6.7)  ,  DataTime: 0.021 (0.016)  ,  ForwardTime: 1.159  ,  TotalTime: 1.196  ,  Loss/total: 0.46998  ,  Loss/giou: 0.11775  ,  Loss/l1: 0.00839  ,  Loss/location: 0.19257  ,  IoU: 0.88465
[train: 2, 400 / 1875] FPS: 6.7 (6.7)  ,  DataTime: 0.020 (0.016)  ,  ForwardTime: 1.158  ,  TotalTime: 1.195  ,  Loss/total: 0.46585  ,  Loss/giou: 0.11638  ,  Loss/l1: 0.00828  ,  Loss/location: 0.19171  ,  IoU: 0.88593
[train: 2, 450 / 1875] FPS: 6.7 (6.7)  ,  DataTime: 0.019 (0.016)  ,  ForwardTime: 1.158  ,  TotalTime: 1.194  ,  Loss/total: 0.46587  ,  Loss/giou: 0.11598  ,  Loss/l1: 0.00824  ,  Loss/location: 0.19272  ,  IoU: 0.88631
[train: 2, 500 / 1875] FPS: 6.7 (6.6)  ,  DataTime: 0.019 (0.016)  ,  ForwardTime: 1.159  ,  TotalTime: 1.194  ,  Loss/total: 0.46589  ,  Loss/giou: 0.11589  ,  Loss/l1: 0.00825  ,  Loss/location: 0.19284  ,  IoU: 0.88643
[train: 2, 550 / 1875] FPS: 6.7 (6.7)  ,  DataTime: 0.018 (0.016)  ,  ForwardTime: 1.159  ,  TotalTime: 1.193  ,  Loss/total: 0.46304  ,  Loss/giou: 0.11550  ,  Loss/l1: 0.00821  ,  Loss/location: 0.19100  ,  IoU: 0.88679
[train: 2, 600 / 1875] FPS: 6.7 (6.7)  ,  DataTime: 0.018 (0.016)  ,  ForwardTime: 1.159  ,  TotalTime: 1.193  ,  Loss/total: 0.46187  ,  Loss/giou: 0.11500  ,  Loss/l1: 0.00817  ,  Loss/location: 0.19100  ,  IoU: 0.88721
[train: 2, 650 / 1875] FPS: 6.7 (6.5)  ,  DataTime: 0.018 (0.016)  ,  ForwardTime: 1.158  ,  TotalTime: 1.192  ,  Loss/total: 0.46053  ,  Loss/giou: 0.11463  ,  Loss/l1: 0.00815  ,  Loss/location: 0.19055  ,  IoU: 0.88757
[train: 2, 700 / 1875] FPS: 6.7 (6.5)  ,  DataTime: 0.018 (0.017)  ,  ForwardTime: 1.159  ,  TotalTime: 1.193  ,  Loss/total: 0.45840  ,  Loss/giou: 0.11413  ,  Loss/l1: 0.00811  ,  Loss/location: 0.18958  ,  IoU: 0.88804
[train: 2, 750 / 1875] FPS: 6.7 (6.5)  ,  DataTime: 0.017 (0.017)  ,  ForwardTime: 1.159  ,  TotalTime: 1.193  ,  Loss/total: 0.45806  ,  Loss/giou: 0.11406  ,  Loss/l1: 0.00809  ,  Loss/location: 0.18951  ,  IoU: 0.88809
[train: 2, 800 / 1875] FPS: 6.7 (10.2)  ,  DataTime: 0.017 (0.017)  ,  ForwardTime: 1.156  ,  TotalTime: 1.190  ,  Loss/total: 0.45748  ,  Loss/giou: 0.11380  ,  Loss/l1: 0.00808  ,  Loss/location: 0.18949  ,  IoU: 0.88833
[train: 2, 850 / 1875] FPS: 6.8 (6.7)  ,  DataTime: 0.017 (0.017)  ,  ForwardTime: 1.148  ,  TotalTime: 1.182  ,  Loss/total: 0.45702  ,  Loss/giou: 0.11353  ,  Loss/l1: 0.00807  ,  Loss/location: 0.18961  ,  IoU: 0.88860
[train: 2, 900 / 1875] FPS: 6.8 (6.7)  ,  DataTime: 0.017 (0.017)  ,  ForwardTime: 1.149  ,  TotalTime: 1.183  ,  Loss/total: 0.45573  ,  Loss/giou: 0.11321  ,  Loss/l1: 0.00803  ,  Loss/location: 0.18917  ,  IoU: 0.88888
[train: 2, 950 / 1875] FPS: 6.8 (6.6)  ,  DataTime: 0.017 (0.017)  ,  ForwardTime: 1.149  ,  TotalTime: 1.183  ,  Loss/total: 0.45456  ,  Loss/giou: 0.11294  ,  Loss/l1: 0.00801  ,  Loss/location: 0.18862  ,  IoU: 0.88914
[train: 2, 1000 / 1875] FPS: 6.8 (7.1)  ,  DataTime: 0.017 (0.017)  ,  ForwardTime: 1.149  ,  TotalTime: 1.183  ,  Loss/total: 0.45385  ,  Loss/giou: 0.11258  ,  Loss/l1: 0.00800  ,  Loss/location: 0.18870  ,  IoU: 0.88947
[train: 2, 1050 / 1875] FPS: 6.8 (6.7)  ,  DataTime: 0.017 (0.017)  ,  ForwardTime: 1.150  ,  TotalTime: 1.183  ,  Loss/total: 0.45200  ,  Loss/giou: 0.11210  ,  Loss/l1: 0.00795  ,  Loss/location: 0.18804  ,  IoU: 0.88992
[train: 2, 1100 / 1875] FPS: 6.8 (6.7)  ,  DataTime: 0.017 (0.017)  ,  ForwardTime: 1.150  ,  TotalTime: 1.183  ,  Loss/total: 0.44991  ,  Loss/giou: 0.11162  ,  Loss/l1: 0.00792  ,  Loss/location: 0.18707  ,  IoU: 0.89039
[train: 2, 1150 / 1875] FPS: 6.8 (6.7)  ,  DataTime: 0.017 (0.017)  ,  ForwardTime: 1.150  ,  TotalTime: 1.183  ,  Loss/total: 0.44906  ,  Loss/giou: 0.11149  ,  Loss/l1: 0.00791  ,  Loss/location: 0.18654  ,  IoU: 0.89050
[train: 2, 1200 / 1875] FPS: 6.8 (6.8)  ,  DataTime: 0.016 (0.017)  ,  ForwardTime: 1.150  ,  TotalTime: 1.183  ,  Loss/total: 0.44835  ,  Loss/giou: 0.11133  ,  Loss/l1: 0.00790  ,  Loss/location: 0.18618  ,  IoU: 0.89067
[train: 2, 1250 / 1875] FPS: 6.8 (6.7)  ,  DataTime: 0.016 (0.017)  ,  ForwardTime: 1.150  ,  TotalTime: 1.183  ,  Loss/total: 0.44769  ,  Loss/giou: 0.11109  ,  Loss/l1: 0.00790  ,  Loss/location: 0.18602  ,  IoU: 0.89093
[train: 2, 1300 / 1875] FPS: 6.8 (6.7)  ,  DataTime: 0.016 (0.017)  ,  ForwardTime: 1.150  ,  TotalTime: 1.183  ,  Loss/total: 0.44645  ,  Loss/giou: 0.11101  ,  Loss/l1: 0.00788  ,  Loss/location: 0.18503  ,  IoU: 0.89099
[train: 2, 1350 / 1875] FPS: 6.8 (6.7)  ,  DataTime: 0.016 (0.017)  ,  ForwardTime: 1.150  ,  TotalTime: 1.183  ,  Loss/total: 0.44465  ,  Loss/giou: 0.11073  ,  Loss/l1: 0.00786  ,  Loss/location: 0.18389  ,  IoU: 0.89128
